roothog_id,n_proteins,n_taxa,taxa_list
793265,5,4,"7227, 9606, 10090, 10116"
1027606,5,5,"227321, 284593, 284812, 330879, 559292"
740194,5,5,"9031, 9606, 9913, 10090, 10116"
752511,5,4,"7955, 9606, 10090, 10116"
990902,5,5,"882, 1833, 83332, 170187, 224308"
752613,5,2,"9606, 10090"
752676,5,5,"7955, 9606, 9913, 10090, 10116"
752609,5,3,"9606, 10090, 10116"
753046,5,3,"7955, 9606, 10116"
793149,5,4,"7227, 7955, 9606, 10116"
804674,5,5,"7227, 9606, 10090, 284812, 559292"
740019,5,5,"7955, 9606, 9615, 10090, 10116"
754033,5,3,"9606, 10090, 246197"
753960,5,4,"7955, 9606, 10090, 10116"
251954,5,1,3702
252022,5,1,3702
793059,5,3,"9606, 10090, 10116"
804819,5,4,"3702, 6239, 9606, 10090"
804857,5,4,"3702, 5823, 36329, 284812"
804632,5,5,"6239, 9606, 185431, 284812, 559292"
804733,5,5,"6239, 9606, 10090, 284812, 559292"
802605,5,5,"7227, 8355, 9606, 10090, 10116"
802618,5,4,"3702, 9606, 10090, 185431"
802630,5,2,"7227, 9606"
739614,5,1,7955
739573,5,5,"7955, 9606, 9823, 10090, 10116"
739800,5,4,"9606, 9913, 10090, 10116"
804778,5,5,"3055, 6239, 7955, 9606, 10090"
804775,5,4,"3702, 9606, 284812, 559292"
793093,5,4,"7227, 10090, 284812, 559292"
793098,5,4,"6239, 7227, 9606, 10116"
793156,5,4,"6239, 7227, 9606, 10090"
793087,5,5,"9606, 9913, 10090, 284812, 559292"
251340,5,1,3702
804730,5,2,"3702, 185431"
752845,5,3,"9606, 9913, 10090"
752847,5,4,"8355, 9606, 10090, 10116"
752883,5,4,"9606, 9823, 9913, 10090"
753062,5,3,"9606, 10090, 10116"
316007,5,2,"3702, 4039"
793119,5,5,"7227, 9606, 10090, 284812, 559292"
793132,5,5,"6239, 7227, 8355, 9606, 10090"
804749,5,5,"3702, 7227, 9606, 10090, 44689"
754248,5,5,"7955, 8355, 9606, 10090, 10116"
754249,5,4,"7955, 8355, 9606, 10090"
754215,5,2,"9606, 10090"
754277,5,3,"9606, 10090, 10116"
754368,5,5,"7955, 8355, 9606, 10090, 10116"
754194,5,3,"9606, 10090, 10116"
754189,5,5,"7955, 8355, 9606, 10090, 10116"
804972,5,5,"3702, 9606, 10090, 284812, 559292"
740041,5,4,"7955, 9606, 10090, 10116"
740007,5,5,"7955, 9606, 9913, 10090, 10116"
802602,5,5,"3702, 7227, 7955, 9913, 10116"
802588,5,5,"3055, 7227, 8355, 9606, 10090"
802559,5,5,"3702, 9606, 185431, 284812, 559292"
1028132,5,4,"3702, 44689, 227321, 284812"
1028215,5,4,"3702, 237561, 284812, 559292"
1027978,5,4,"6239, 9606, 10090, 10116"
753548,5,4,"8355, 9606, 10090, 10116"
753382,5,3,"9606, 10090, 10116"
990664,5,5,"882, 43663, 208964, 226900, 243274"
990751,5,4,"1772, 208964, 224324, 272631"
315617,5,2,"3702, 39947"
753973,5,5,"7955, 9031, 9606, 10090, 10116"
739969,5,4,"7955, 9606, 10090, 10116"
740076,5,4,"7955, 9606, 10090, 10116"
804953,5,5,"7227, 9606, 10090, 284812, 559292"
793095,5,4,"7955, 9031, 9606, 10090"
793011,5,2,"9606, 10090"
804870,5,3,"3702, 36329, 185431"
804865,5,5,"7227, 9606, 70448, 284812, 559292"
804962,5,5,"3055, 6239, 7227, 9606, 10090"
804893,5,3,"7955, 9606, 10090"
793064,5,3,"7227, 10090, 10116"
754072,5,5,"7955, 8355, 9606, 10090, 10116"
754172,5,3,"7955, 9606, 10090"
990654,5,5,"714, 730, 83332, 83333, 208964"
990660,5,3,"190485, 198628, 208964"
988161,5,1,208964
754174,5,4,"7955, 9606, 10090, 10116"
754203,5,5,"7955, 9031, 9606, 10090, 10116"
755382,5,3,"7955, 9606, 10090"
1028320,5,4,"7955, 9606, 9940, 10090"
805071,5,5,"3055, 6239, 7227, 9606, 185431"
805083,5,2,"6239, 9606"
805106,5,5,"3702, 7227, 9606, 10090, 10116"
793027,5,4,"7227, 9606, 10090, 284812"
793080,5,4,"7227, 7955, 9606, 10090"
793057,5,5,"6239, 7227, 7955, 9606, 10090"
753999,5,3,"9606, 10090, 10116"
739354,5,3,"7955, 9606, 10090"
739430,5,5,"7955, 8355, 9606, 10090, 10116"
739449,5,4,"9031, 9606, 10090, 10116"
801660,5,5,"7955, 9031, 9606, 10090, 44689"
801678,5,5,"6239, 7227, 9606, 10090, 44689"
801657,5,5,"3702, 7227, 9606, 284812, 559292"
739160,5,4,"7955, 9606, 10090, 10116"
1028399,5,5,"882, 237561, 284593, 284812, 559292"
805010,5,4,"7227, 9606, 10090, 36329"
804998,5,5,"3702, 9606, 10116, 284812, 559292"
805058,5,5,"7227, 9606, 237561, 284812, 559292"
805059,5,5,"3702, 7227, 7955, 9606, 10090"
805011,5,5,"6239, 7955, 9606, 284812, 559292"
792999,5,4,"7955, 9606, 9913, 10090"
793000,5,2,"7227, 10090"
793003,5,5,"6239, 7227, 9606, 10090, 284812"
805179,5,5,"7227, 7955, 8355, 9606, 10090"
805469,5,3,"7165, 7227, 9606"
754519,5,5,"7955, 9031, 9606, 10090, 10116"
754253,5,3,"9606, 10090, 10116"
314947,5,2,"3702, 4577"
754426,5,3,"7955, 8355, 9606"
314822,5,1,3702
755406,5,3,"7955, 9606, 10090"
737975,5,2,"9606, 10090"
1028526,5,4,"3702, 237561, 284812, 559292"
1028471,5,2,"7227, 9606"
252395,5,1,3702
792964,5,5,"7227, 9606, 10090, 10116, 559292"
792619,5,5,"8355, 9606, 9913, 10090, 10116"
805365,5,5,"7227, 9606, 10090, 284812, 559292"
805227,5,5,"9606, 10090, 227321, 284812, 559292"
739190,5,5,"7955, 9031, 9606, 10090, 10116"
739284,5,5,"7955, 9031, 9606, 10090, 10116"
739231,5,4,"7955, 9606, 10090, 10116"
739214,5,4,"7955, 9606, 10090, 10116"
739254,5,4,"7955, 9606, 10090, 10116"
739346,5,4,"7955, 9606, 10090, 10116"
739282,5,5,"7955, 8355, 9606, 10090, 10116"
739313,5,4,"9606, 9913, 10090, 10116"
755486,5,4,"7955, 9606, 10090, 10116"
792955,5,4,"8355, 9606, 10090, 10116"
792975,5,4,"7227, 9606, 10090, 10116"
805141,5,5,"3702, 39947, 237561, 284812, 559292"
805258,5,5,"3702, 7227, 9031, 9606, 10090"
805159,5,5,"3702, 6239, 7227, 9606, 10116"
1028473,5,5,"9606, 10090, 10116, 36329, 284812"
1028139,5,4,"3702, 9606, 284812, 559292"
790161,5,3,"7955, 9606, 10090"
790547,5,4,"9031, 9606, 10090, 10116"
314316,5,3,"3702, 4081, 39947"
755464,5,5,"7955, 9606, 10090, 10116, 52904"
755475,5,4,"7955, 9606, 10090, 10116"
831990,5,4,"227321, 237561, 284812, 559292"
755433,5,3,"9606, 10090, 10116"
755574,5,4,"7955, 9606, 10090, 10116"
802464,5,5,"3702, 9606, 10090, 10116, 227321"
801685,5,3,"3702, 9606, 10090"
801687,5,5,"3702, 9606, 185431, 284812, 559292"
805562,5,5,"3702, 9606, 10090, 284812, 559292"
805581,5,4,"3702, 6239, 9606, 10090"
805568,5,5,"3702, 7227, 9606, 10090, 284812"
790117,5,2,"9606, 10090"
790143,5,5,"7955, 9031, 9606, 10090, 10116"
805631,5,5,"6239, 9606, 9913, 10090, 185431"
1028487,5,4,"3702, 9606, 284812, 559292"
1028581,5,5,"3702, 7955, 9606, 10090, 44689"
1028522,5,5,"7159, 7227, 9606, 10116, 190485"
738627,5,3,"9598, 9606, 10090"
738969,5,3,"7955, 9606, 10090"
738999,5,5,"7955, 9031, 9606, 10090, 10116"
802495,5,4,"3702, 7227, 9606, 10090"
755703,5,5,"7955, 8355, 9606, 10090, 10116"
755532,5,3,"9606, 10090, 10116"
756043,5,3,"9606, 10090, 10116"
755602,5,4,"7955, 9606, 10090, 88448"
756040,5,2,"9606, 10090"
756053,5,4,"7955, 8355, 9606, 10090"
790583,5,4,"7227, 9606, 9913, 10090"
805271,5,5,"3702, 7227, 284593, 284812, 559292"
1028656,5,4,"3702, 7227, 9606, 510516"
1028980,5,3,"3702, 39947, 224308"
311181,5,2,"3702, 39947"
756256,5,4,"8355, 9606, 10090, 10116"
789346,5,2,"9606, 10090"
789328,5,3,"9606, 9913, 10090"
268114,5,1,3702
805856,5,3,"3702, 9606, 10090"
789425,5,3,"7227, 9606, 10090"
789528,5,5,"6239, 7227, 9606, 10090, 10116"
789618,5,5,"6239, 7227, 9606, 10090, 10116"
801697,5,5,"3702, 7227, 10090, 284812, 559292"
802415,5,3,"3702, 7227, 9606"
737103,5,3,"9606, 10090, 10116"
1028627,5,5,"3702, 39946, 85962, 227321, 284812"
1028866,5,4,"3702, 227321, 237561, 559292"
790058,5,3,"7227, 9606, 10090"
790076,5,3,"7227, 9606, 10090"
789295,5,5,"7227, 7955, 9606, 10029, 10090"
789356,5,5,"6239, 7227, 9606, 10090, 10116"
789359,5,4,"6239, 7955, 9606, 10116"
789440,5,5,"6239, 7227, 9606, 10090, 10116"
805678,5,4,"6239, 9606, 9913, 10090"
805844,5,5,"7227, 9606, 10090, 10116, 44689"
805604,5,5,"3702, 9606, 44689, 284812, 559292"
805635,5,5,"3702, 6239, 9606, 284812, 559292"
805608,5,5,"5664, 9606, 10116, 284812, 559292"
805657,5,2,"3702, 39947"
264555,5,1,3702
789710,5,5,"7227, 7955, 8355, 9606, 10090"
789867,5,4,"7227, 7955, 9606, 10090"
790065,5,3,"7955, 9606, 10090"
789065,5,3,"7955, 9606, 10090"
271037,5,1,3702
789091,5,3,"9606, 10090, 10116"
789049,5,4,"6239, 7227, 9606, 10090"
805993,5,5,"7227, 9606, 9913, 10090, 10116"
806036,5,5,"7227, 9606, 10090, 284812, 559292"
789232,5,3,"7227, 9606, 10090"
789133,5,3,"7227, 9606, 10090"
802426,5,4,"3702, 7955, 9606, 9913"
801720,5,5,"3702, 7955, 9606, 284812, 559292"
756512,5,3,"9606, 10090, 10116"
757003,5,2,"9606, 10090"
757013,5,5,"7955, 9031, 9606, 9913, 10090"
756502,5,4,"9031, 9606, 10090, 10116"
758218,5,5,"7955, 9031, 9606, 10090, 10116"
758223,5,3,"7955, 8030, 9606"
789303,5,2,"9606, 10090"
789344,5,3,"9606, 10029, 10090"
313917,5,2,"3635, 3702"
756200,5,3,"9606, 10090, 10116"
311952,5,2,"3635, 3702"
737934,5,4,"9031, 9606, 10090, 10116"
802454,5,5,"7227, 9606, 10090, 284812, 559292"
802388,5,5,"9606, 44689, 185431, 284812, 559292"
806016,5,1,44689
805905,5,4,"9606, 44689, 242507, 330879"
268087,5,3,"3702, 3988, 34305"
789378,5,2,"9606, 10090"
789249,5,3,"6239, 9606, 10090"
805913,5,4,"3702, 7227, 9606, 284812"
805973,5,4,"9606, 10090, 284812, 559292"
268400,5,1,3702
756329,5,5,"7955, 8355, 9031, 9606, 10090"
756340,5,3,"9606, 10090, 10116"
310568,5,1,3702
756379,5,2,"9606, 10090"
756420,5,3,"7955, 9606, 10090"
806246,5,5,"3702, 4577, 284593, 284812, 559292"
806685,5,4,"237561, 284812, 330879, 559292"
784846,5,3,"9606, 10090, 10116"
789041,5,4,"7227, 9606, 10090, 10116"
756290,5,5,"7955, 8355, 9031, 9606, 10090"
311371,5,2,"3702, 39947"
831482,5,3,"7227, 9606, 10090"
756351,5,4,"7955, 9606, 10090, 10116"
756336,5,4,"7955, 9606, 10090, 10116"
310982,5,2,"3702, 39947"
756325,5,4,"7955, 9606, 10090, 10116"
736991,5,3,"9606, 10090, 10116"
801666,5,4,"9606, 185431, 284812, 559292"
801734,5,4,"3702, 7227, 10090, 284812"
801733,5,5,"6239, 7955, 9606, 10090, 185431"
802358,5,5,"7227, 9606, 10090, 284812, 559292"
789110,5,3,"9606, 10090, 10116"
789095,5,4,"6239, 7227, 9606, 10116"
789081,5,4,"6239, 7227, 9606, 10090"
789183,5,3,"7955, 9606, 10090"
789184,5,3,"7955, 9606, 10116"
789197,5,5,"6239, 7955, 9606, 10090, 10116"
789200,5,5,"6239, 7955, 9606, 10090, 10116"
268672,5,1,3702
736577,5,3,"9606, 10090, 10116"
736617,5,4,"9031, 9606, 10090, 10116"
736724,5,3,"9606, 10090, 10116"
784150,5,4,"7955, 9606, 10090, 10116"
784190,5,5,"7955, 9544, 9606, 10090, 10116"
784512,5,3,"7955, 9606, 10090"
784282,5,4,"8355, 9606, 10090, 10116"
784429,5,4,"7955, 9606, 10090, 10116"
807504,5,3,"7227, 9606, 284812"
784098,5,3,"9606, 10090, 10116"
758245,5,4,"8355, 9606, 10090, 10116"
733201,5,4,"9031, 9606, 10090, 10116"
758913,5,4,"9606, 9823, 10090, 10116"
806950,5,5,"9606, 9913, 10090, 10116, 284812"
807515,5,5,"6239, 7227, 9606, 284812, 559292"
65292,5,1,5664
807196,5,4,"7227, 9606, 9823, 10090"
806989,5,2,"9606, 10090"
807099,5,3,"237561, 284812, 330879"
785369,5,4,"7955, 8355, 9606, 10090"
786374,5,5,"8355, 9031, 9606, 10090, 10116"
786604,5,5,"6239, 7227, 7955, 9606, 10090"
272051,5,2,"3702, 4081"
802306,5,5,"3702, 227321, 284593, 284812, 559292"
1029546,5,5,"3702, 9606, 10090, 36329, 284812"
1029382,5,3,"237561, 284812, 559292"
732826,5,2,"9606, 10090"
784868,5,5,"7955, 9031, 9606, 10090, 10116"
784887,5,2,"9606, 10090"
784917,5,4,"9031, 9606, 10090, 10116"
784716,5,4,"7227, 7955, 8364, 9606"
806346,5,3,"3702, 4565, 39947"
806073,5,4,"7955, 9606, 10090, 10116"
806414,5,5,"7227, 7955, 9606, 10090, 10116"
806088,5,5,"9606, 185431, 237561, 284812, 559292"
781495,5,4,"7227, 9606, 10090, 10116"
781591,5,4,"7955, 9606, 10090, 10116"
781594,5,4,"6239, 7227, 9606, 10090"
781781,5,5,"7227, 7955, 8355, 9606, 10090"
781680,5,4,"7227, 8355, 9606, 10116"
781691,5,4,"7227, 9606, 10090, 10116"
781759,5,4,"7227, 8355, 9606, 10090"
807681,5,3,"3702, 284812, 559292"
1033104,5,5,"7955, 9606, 10090, 284812, 559292"
731908,5,3,"9606, 10090, 10116"
807758,5,4,"9606, 10090, 237561, 559292"
277892,5,2,"3702, 39947"
781485,5,4,"7955, 9606, 10090, 10116"
277871,5,3,"3702, 4081, 39947"
781605,5,4,"7955, 9606, 10090, 10116"
781493,5,4,"6239, 7227, 9606, 10116"
277359,5,1,3702
807616,5,3,"3702, 284812, 559292"
733573,5,3,"9606, 10090, 10116"
735077,5,2,"9606, 10090"
802270,5,4,"3702, 4577, 6239, 9606"
802289,5,5,"3702, 7227, 9606, 10090, 559292"
801755,5,5,"7227, 9606, 237561, 284812, 559292"
731655,5,4,"9606, 9823, 10090, 10116"
758240,5,3,"9606, 10090, 10116"
758264,5,5,"8030, 9606, 10090, 10116, 13489"
758251,5,4,"9031, 9606, 10090, 10116"
758231,5,5,"9606, 9986, 10029, 10090, 10116"
781620,5,4,"6239, 7227, 9606, 10090"
781987,5,4,"7955, 9606, 10090, 10116"
784027,5,4,"7227, 7955, 9606, 10090"
784139,5,4,"7955, 9606, 10090, 10116"
802263,5,3,"3702, 9606, 284812"
802265,5,5,"3702, 9606, 10090, 237561, 559292"
780442,5,5,"6239, 7227, 8355, 9606, 10116"
780743,5,4,"7955, 9606, 10090, 10116"
758935,5,1,7955
828331,5,5,"3702, 6239, 9606, 10090, 10116"
829169,5,4,"3702, 9606, 10090, 10116"
828456,5,3,"3702, 7955, 9606"
732061,5,2,"9606, 10090"
732298,5,4,"9606, 9940, 10090, 10116"
732303,5,3,"9606, 10090, 10116"
404715,5,3,"237561, 284593, 559292"
404621,5,3,"237561, 284593, 559292"
801766,5,5,"7227, 7955, 9606, 10090, 44689"
802296,5,5,"7227, 9606, 185431, 284812, 559292"
802242,5,5,"3702, 7227, 9606, 10090, 185431"
807877,5,4,"3702, 7227, 9606, 559292"
807880,5,5,"3702, 7227, 9606, 10090, 284812"
781449,5,5,"7227, 7955, 9606, 10090, 10116"
781415,5,4,"7227, 7955, 9606, 10090"
277953,5,1,3702
781460,5,5,"6239, 7227, 9606, 9913, 10090"
731869,5,3,"9606, 10090, 10116"
732069,5,2,"9606, 10090"
807671,5,2,"3702, 39947"
807672,5,5,"3702, 9606, 10090, 284812, 559292"
807680,5,3,"3702, 4565, 39947"
759147,5,5,"9031, 9606, 9913, 10029, 10090"
759192,5,3,"9606, 10090, 10116"
759275,5,3,"9606, 10090, 10116"
781406,5,5,"6239, 7955, 9606, 10029, 10090"
781478,5,3,"9606, 10090, 10116"
808393,5,4,"3702, 9606, 10090, 59729"
809207,5,5,"227321, 330879, 334819, 746128, 1392255"
808579,5,2,"3702, 3988"
779951,5,4,"6239, 7227, 7955, 9606"
779928,5,4,"7227, 7955, 9606, 10090"
780056,5,4,"7227, 9606, 10090, 10116"
780032,5,4,"7227, 9606, 9913, 10090"
810760,5,4,"7955, 9606, 10090, 10116"
809009,5,4,"7227, 7955, 9606, 10090"
809345,5,4,"7227, 7955, 9606, 10090"
780292,5,5,"7955, 9606, 10029, 10090, 10116"
780298,5,5,"7227, 8355, 9606, 10090, 10116"
278517,5,2,"3702, 4081"
780357,5,5,"7227, 7955, 9606, 10090, 10116"
780360,5,4,"7955, 9606, 10090, 10116"
780381,5,5,"9031, 9606, 9986, 10090, 10116"
1033124,5,4,"3702, 6239, 9606, 10090"
729669,5,5,"9606, 9615, 9823, 10090, 10116"
730170,5,3,"9606, 10090, 10116"
730027,5,4,"9606, 9823, 10090, 10116"
730151,5,2,"9606, 10090"
731430,5,4,"9606, 9823, 10090, 10116"
809788,5,3,"9606, 10090, 10116"
810179,5,3,"6239, 7955, 9606"
827739,5,5,"3702, 7227, 9606, 10090, 39947"
759102,5,4,"7955, 8355, 9606, 10090"
759068,5,4,"7955, 9606, 10090, 10116"
759019,5,4,"7955, 9606, 10090, 10116"
802258,5,4,"9606, 10090, 185431, 312017"
801794,5,5,"3702, 9606, 237561, 284812, 559292"
728892,5,1,9606
1033216,5,4,"3702, 9606, 284812, 559292"
1033134,5,5,"3702, 9606, 44689, 284812, 559292"
759734,5,5,"7955, 8355, 9606, 10090, 10116"
759975,5,2,"9606, 10090"
761031,5,3,"7668, 9606, 10090"
779910,5,4,"7227, 9606, 9615, 10090"
779895,5,3,"9606, 10090, 10116"
811229,5,5,"7227, 9606, 10090, 10116, 284812"
779911,5,3,"9606, 9986, 10090"
731674,5,1,9606
731626,5,2,"9606, 10090"
731664,5,3,"9606, 9940, 10090"
209574,5,3,"4513, 4565, 39947"
802215,5,4,"3702, 237561, 284812, 559292"
802216,5,5,"7227, 7955, 9606, 284812, 559292"
727058,5,4,"9606, 9823, 10090, 10116"
726899,5,1,9606
780141,5,3,"7227, 9606, 10090"
780084,5,3,"9606, 9913, 10090"
780055,5,2,"9606, 10090"
780284,5,5,"6239, 7227, 7955, 9606, 10090"
780191,5,1,9606
730385,5,2,"9606, 10090"
731648,5,1,9606
730462,5,4,"9606, 9913, 10090, 10116"
810759,5,3,"9606, 10090, 10116"
810863,5,5,"6239, 9606, 9615, 10090, 10116"
811347,5,5,"7227, 9606, 10090, 10116, 284812"
780077,5,5,"6239, 7227, 7955, 9606, 10090"
780081,5,4,"7955, 9606, 10090, 10116"
780067,5,3,"9606, 10090, 10116"
780092,5,2,"6239, 9606"
780094,5,4,"6239, 7227, 9606, 10090"
802141,5,5,"6239, 9606, 10090, 237561, 559292"
761339,5,3,"9606, 10090, 10116"
812563,5,2,"9606, 10090"
813567,5,5,"6239, 7227, 9606, 10090, 44689"
812170,5,5,"3702, 6239, 7227, 9606, 10090"
778537,5,4,"7227, 9606, 9615, 10090"
778546,5,3,"9606, 10090, 10116"
778506,5,2,"9606, 10090"
759654,5,5,"8355, 9031, 9606, 10090, 10116"
727012,5,3,"9606, 10090, 10116"
727250,5,2,"9606, 10116"
727677,5,1,9606
801831,5,3,"3055, 9606, 185431"
801780,5,5,"7227, 9606, 185431, 284812, 559292"
801772,5,5,"9606, 10090, 185431, 284812, 559292"
802188,5,4,"3702, 7227, 7955, 10116"
779880,5,4,"7227, 9606, 9913, 10090"
759198,5,5,"7955, 9606, 9823, 9913, 10090"
824053,5,5,"6239, 7227, 9606, 10090, 10116"
827376,5,3,"7955, 9606, 10090"
759292,5,2,"9606, 10090"
760142,5,3,"9606, 10090, 10116"
760303,5,5,"7955, 9031, 9606, 10090, 10116"
759998,5,3,"9606, 10090, 10116"
779932,5,3,"7227, 9606, 10090"
779959,5,4,"7227, 7955, 9606, 10090"
779964,5,3,"9031, 9606, 10090"
811673,5,5,"7227, 9606, 10090, 10116, 44689"
779815,5,4,"6239, 7955, 9606, 10090"
779852,5,5,"6239, 7227, 7955, 9031, 10090"
778892,5,4,"7955, 9606, 10090, 10116"
779884,5,3,"7227, 9606, 10090"
760334,5,3,"7955, 9606, 10090"
760369,5,4,"9606, 9913, 10090, 10116"
761064,5,5,"9606, 10090, 10116, 10141, 212042"
822562,5,4,"7227, 9606, 10090, 10116"
761163,5,3,"6239, 7227, 9606"
761243,5,5,"7955, 9031, 9606, 10090, 10116"
778042,5,3,"7955, 9606, 10090"
778063,5,5,"8355, 9606, 9823, 10090, 10116"
1033277,5,4,"3702, 9606, 10090, 44689"
726714,5,3,"9606, 10090, 10116"
778191,5,4,"6239, 7955, 9606, 10090"
778124,5,3,"7227, 9606, 10090"
778128,5,4,"7227, 9606, 10090, 10116"
778220,5,3,"9606, 10090, 311403"
778401,5,3,"7955, 9606, 10090"
761068,5,3,"7955, 9606, 10090"
802130,5,5,"3702, 9606, 10090, 185431, 284812"
802213,5,4,"6239, 7227, 7244, 9606"
802092,5,4,"3702, 9606, 10090, 284812"
802135,5,5,"9913, 10090, 227321, 284812, 559292"
802102,5,5,"3702, 9606, 185431, 284812, 559292"
406743,5,2,"284593, 559292"
726554,5,3,"9606, 10090, 10116"
1033270,5,5,"1638, 1642, 1643, 5759, 272562"
778491,5,5,"6239, 7955, 9606, 10090, 10116"
292124,5,1,3702
779356,5,3,"9031, 9606, 10090"
778596,5,4,"7227, 9606, 10090, 10116"
778616,5,5,"7227, 9606, 9913, 10090, 10116"
778631,5,3,"9606, 9823, 10090"
778610,5,4,"6239, 9606, 10090, 10116"
802126,5,5,"6239, 7227, 9606, 10090, 185431"
814471,5,3,"7955, 9606, 10116"
777881,5,4,"6239, 7227, 7955, 9606"
777886,5,5,"7227, 7955, 9606, 9913, 10090"
777919,5,3,"7955, 9606, 10116"
777943,5,4,"6239, 7227, 9606, 10090"
777991,5,4,"6239, 9606, 10090, 10116"
778085,5,3,"9606, 10090, 10116"
761292,5,2,"7955, 9606"
802067,5,5,"3702, 7227, 9606, 284812, 559292"
719475,5,2,"10090, 10116"
720033,5,1,9606
723415,5,1,10090
1033303,5,4,"3702, 4072, 4081, 4113"
775382,5,2,"9606, 10090"
814684,5,5,"1950, 7227, 7955, 9606, 9913"
814712,5,4,"3702, 6239, 7227, 9606"
778153,5,3,"7227, 9606, 10090"
813531,5,4,"3702, 44689, 227321, 284812"
813514,5,5,"3702, 7227, 9606, 10090, 559292"
726746,5,4,"9606, 9823, 10090, 10116"
726803,5,4,"9606, 10090, 10116, 222929"
802089,5,1,3702
802120,5,4,"6239, 9606, 36329, 284812"
802068,5,5,"6239, 9606, 10090, 284812, 559292"
778025,5,5,"6239, 7227, 9606, 10090, 10116"
813656,5,5,"3702, 7227, 9606, 9913, 10090"
778046,5,5,"7165, 7955, 9606, 10090, 10116"
292590,5,1,3702
778069,5,3,"9606, 10090, 10116"
778111,5,3,"7955, 9606, 10090"
778095,5,5,"6239, 7955, 9606, 9913, 10090"
778096,5,5,"6239, 7227, 9606, 9913, 10090"
772956,5,3,"7227, 9606, 10116"
770268,5,3,"6239, 9606, 10090"
774346,5,3,"9606, 10090, 212042"
761200,5,4,"7227, 9606, 9913, 10090"
820798,5,3,"9606, 10090, 10116"
820693,5,3,"3702, 36329, 39947"
824867,5,5,"227321, 237561, 284593, 284812, 559292"
761402,5,4,"6239, 7227, 7955, 9606"
725003,5,3,"9606, 10090, 10116"
726578,5,1,9606
801875,5,5,"6239, 7955, 9606, 10090, 10116"
802075,5,4,"6239, 7227, 9606, 284812"
802031,5,5,"8355, 9606, 9823, 9913, 10090"
772702,5,3,"9606, 10090, 10116"
772938,5,4,"7227, 9606, 9913, 10090"
772847,5,4,"7955, 9606, 10090, 10116"
815399,5,4,"3702, 7227, 7955, 9606"
814633,5,3,"9606, 10090, 10116"
293140,5,2,"3702, 4577"
777248,5,3,"9615, 10090, 10116"
775442,5,4,"7955, 9606, 10090, 100226"
777889,5,4,"7227, 9606, 10090, 10116"
293052,5,1,3702
723883,5,1,9606
761614,5,3,"9606, 9913, 10090"
774357,5,4,"8030, 9606, 10090, 10116"
772743,5,4,"7955, 9606, 10090, 10116"
772779,5,4,"9606, 9615, 10090, 10116"
772495,5,3,"7955, 9606, 10090"
814845,5,4,"7227, 8022, 9606, 10116"
814811,5,5,"3702, 7227, 7955, 9606, 10090"
814879,5,3,"7227, 9606, 10090"
1034140,5,3,"227321, 284812, 559292"
1034874,5,4,"5061, 227321, 330879, 510516"
1034841,5,4,"5061, 227321, 510516, 1547922"
1034391,5,3,"185431, 284593, 559292"
231064,5,2,"4081, 4232"
1037131,5,4,"6239, 7227, 9606, 10090"
551038,5,1,6239
746654,5,5,"9031, 9606, 9986, 10090, 10116"
718966,5,1,10090
718699,5,1,10090
801939,5,3,"3702, 44689, 185431"
801909,5,4,"7227, 9606, 284812, 559292"
802016,5,5,"7227, 10090, 10116, 284812, 559292"
620081,5,1,7227
621511,5,1,7227
1034864,5,3,"83332, 227321, 510516"
818515,5,4,"3702, 7227, 9606, 10090"
819651,5,5,"7955, 9606, 9913, 10090, 10116"
761601,5,4,"6239, 9606, 10090, 10116"
761444,5,5,"6239, 7227, 9606, 10090, 10116"
761777,5,2,"9606, 10090"
761780,5,3,"7955, 9606, 10090"
762132,5,3,"9606, 10090, 10116"
700817,5,2,"7955, 246194"
762794,5,5,"6239, 7227, 7955, 9606, 10090"
762797,5,5,"6239, 7227, 9606, 9913, 10090"
762857,5,4,"7227, 9606, 10090, 10116"
762557,5,4,"7227, 7955, 9606, 10090"
816089,5,5,"9606, 9823, 9913, 10116, 44689"
816279,5,5,"7955, 9606, 10090, 10116, 44689"
1037473,5,2,"5476, 237561"
761446,5,4,"7227, 9606, 9913, 10090"
803231,5,4,"7227, 9606, 284812, 559292"
803192,5,3,"3702, 9606, 10090"
794656,5,4,"7227, 9606, 284812, 559292"
794976,5,5,"7955, 9606, 10090, 284812, 559292"
795502,5,4,"7227, 7955, 9606, 10090"
746530,5,4,"9606, 10090, 10116, 13616"
803219,5,5,"3702, 44689, 284593, 284812, 559292"
803220,5,4,"9606, 10090, 284812, 559292"
746981,5,4,"7955, 9606, 10090, 10116"
747049,5,5,"7955, 7998, 9606, 10090, 10116"
747011,5,4,"7955, 9606, 10090, 10116"
747065,5,3,"9606, 10090, 10116"
794514,5,2,"9606, 10090"
794486,5,4,"7227, 7955, 9606, 10090"
794536,5,5,"7227, 7955, 9606, 10090, 10116"
803175,5,4,"7955, 9606, 10090, 44689"
746488,5,4,"9606, 9913, 10090, 10116"
796668,5,4,"7955, 9606, 10090, 341663"
803020,5,5,"7227, 7955, 9606, 10090, 10116"
801326,5,5,"7227, 9606, 9823, 9913, 10090"
801469,5,4,"44689, 185431, 284593, 284812"
746318,5,3,"7955, 9606, 10090"
746328,5,4,"7955, 9606, 10090, 10116"
746329,5,5,"7955, 9031, 9606, 10090, 10116"
795508,5,3,"7955, 9606, 10090"
795183,5,2,"7091, 7227"
795387,5,2,"9606, 10116"
